review_cost,protocol,model,threshold,tp,fp,fn,review_cost_total,fn_loss_total,total_cost
2.0,chronological,logistic_regression,0.84,28,1,46,58.0,7544.43,7602.43
2.0,chronological,logistic_regression,0.85,28,1,46,58.0,7544.43,7602.43
2.0,chronological,logistic_regression,0.86,28,1,46,58.0,7544.43,7602.43
2.0,chronological,logistic_regression,0.87,28,1,46,58.0,7544.43,7602.43
2.0,chronological,logistic_regression,0.88,27,1,47,56.0,7544.43,7600.43
2.0,chronological,logistic_regression,0.89,25,1,49,52.0,7549.089999999999,7601.089999999999
2.0,chronological,logistic_regression,0.9,24,1,50,50.0,7606.82,7656.82
2.0,chronological,logistic_regression,0.91,24,1,50,50.0,7606.82,7656.82
2.0,chronological,logistic_regression,0.92,24,1,50,50.0,7606.82,7656.82
2.0,chronological,logistic_regression,0.93,23,1,51,48.0,7701.639999999999,7749.639999999999
2.0,chronological,logistic_regression,0.94,22,1,52,46.0,7702.02,7748.02
2.0,chronological,logistic_regression,0.95,20,1,54,42.0,7702.030000000001,7744.030000000001
2.0,chronological,logistic_regression,0.96,18,1,56,38.0,7703.209999999999,7741.209999999999
2.0,chronological,logistic_regression,0.97,18,1,56,38.0,7703.209999999999,7741.209999999999
2.0,chronological,logistic_regression,0.98,15,1,59,32.0,7711.82,7743.82
2.0,chronological,logistic_regression,0.99,15,1,59,32.0,7711.82,7743.82
5.0,chronological,logistic_regression,0.01,62,96,12,790.0,2370.4199999999996,3160.4199999999996
5.0,chronological,logistic_regression,0.02,60,55,14,575.0,2614.7400000000002,3189.7400000000002
5.0,chronological,logistic_regression,0.03,57,39,17,480.0,2875.9100000000003,3355.9100000000003
5.0,chronological,logistic_regression,0.04,56,25,18,405.0,2883.9100000000003,3288.9100000000003
5.0,chronological,logistic_regression,0.05,53,21,21,370.0,3002.46,3372.46
5.0,chronological,logistic_regression,0.06,53,18,21,355.0,3002.46,3357.46
5.0,chronological,logistic_regression,0.07,52,15,22,335.0,3004.6800000000003,3339.6800000000003
5.0,chronological,logistic_regression,0.08,51,15,23,330.0,4000.9500000000007,4330.950000000001
5.0,chronological,logistic_regression,0.09,51,15,23,330.0,4000.9500000000007,4330.950000000001
5.0,chronological,logistic_regression,0.1,51,15,23,330.0,4000.9500000000007,4330.950000000001
5.0,chronological,logistic_regression,0.11,50,14,24,320.0,4005.85,4325.85
5.0,chronological,logistic_regression,0.12,50,14,24,320.0,4005.85,4325.85
5.0,chronological,logistic_regression,0.13,50,14,24,320.0,4005.85,4325.85
5.0,chronological,logistic_regression,0.14,49,14,25,315.0,4006.8500000000004,4321.85
5.0,chronological,logistic_regression,0.15,47,14,27,305.0,4057.61,4362.610000000001
5.0,chronological,logistic_regression,0.16,47,14,27,305.0,4057.61,4362.610000000001
5.0,chronological,logistic_regression,0.17,46,14,28,300.0,4066.8999999999996,4366.9
5.0,chronological,logistic_regression,0.18,45,14,29,295.0,4222.900000000001,4517.900000000001
5.0,chronological,logistic_regression,0.19,45,14,29,295.0,4222.900000000001,4517.900000000001
5.0,chronological,logistic_regression,0.2,44,14,30,290.0,4518.9,4808.9
5.0,chronological,logistic_regression,0.21,44,14,30,290.0,4518.9,4808.9
5.0,chronological,logistic_regression,0.22,44,14,30,290.0,4518.9,4808.9
5.0,chronological,logistic_regression,0.23,44,14,30,290.0,4518.9,4808.9
5.0,chronological,logistic_regression,0.24,44,14,30,290.0,4518.9,4808.9
5.0,chronological,logistic_regression,0.25,43,14,31,285.0,4867.98,5152.98
5.0,chronological,logistic_regression,0.26,43,13,31,280.0,4867.98,5147.98
5.0,chronological,logistic_regression,0.27,43,13,31,280.0,4867.98,5147.98
5.0,chronological,logistic_regression,0.28,42,12,32,270.0,4919.35,5189.35
5.0,chronological,logistic_regression,0.29,42,12,32,270.0,4919.35,5189.35
5.0,chronological,logistic_regression,0.3,42,12,32,270.0,4919.35,5189.35
5.0,chronological,logistic_regression,0.31,41,9,33,250.0,4959.329999999999,5209.329999999999
5.0,chronological,logistic_regression,0.32,41,8,33,245.0,4959.329999999999,5204.329999999999
5.0,chronological,logistic_regression,0.33,41,6,33,235.0,4959.329999999999,5194.329999999999
5.0,chronological,logistic_regression,0.34,41,6,33,235.0,4959.329999999999,5194.329999999999
5.0,chronological,logistic_regression,0.35,41,4,33,225.0,4959.329999999999,5184.329999999999
5.0,chronological,logistic_regression,0.36,41,4,33,225.0,4959.329999999999,5184.329999999999
5.0,chronological,logistic_regression,0.37,40,4,34,220.0,4994.33,5214.33
5.0,chronological,logistic_regression,0.38,40,4,34,220.0,4994.33,5214.33
5.0,chronological,logistic_regression,0.39,40,4,34,220.0,4994.33,5214.33
5.0,chronological,logistic_regression,0.4,39,3,35,210.0,5039.84,5249.84
5.0,chronological,logistic_regression,0.41,39,3,35,210.0,5039.84,5249.84
5.0,chronological,logistic_regression,0.42,39,3,35,210.0,5039.84,5249.84
5.0,chronological,logistic_regression,0.43,37,3,37,200.0,5168.9800000000005,5368.9800000000005
5.0,chronological,logistic_regression,0.44,37,3,37,200.0,5168.9800000000005,5368.9800000000005
5.0,chronological,logistic_regression,0.45,37,3,37,200.0,5168.9800000000005,5368.9800000000005
5.0,chronological,logistic_regression,0.46,37,3,37,200.0,5168.9800000000005,5368.9800000000005
5.0,chronological,logistic_regression,0.47,37,3,37,200.0,5168.9800000000005,5368.9800000000005
5.0,chronological,logistic_regression,0.48,37,3,37,200.0,5168.9800000000005,5368.9800000000005
5.0,chronological,logistic_regression,0.49,36,2,38,190.0,6673.910000000001,6863.910000000001
5.0,chronological,logistic_regression,0.5,36,2,38,190.0,6673.910000000001,6863.910000000001
5.0,chronological,logistic_regression,0.51,35,1,39,180.0,6918.910000000001,7098.910000000001
5.0,chronological,logistic_regression,0.52,35,1,39,180.0,6918.910000000001,7098.910000000001
5.0,chronological,logistic_regression,0.53,35,1,39,180.0,6918.910000000001,7098.910000000001
5.0,chronological,logistic_regression,0.54,34,1,40,175.0,6919.67,7094.67
5.0,chronological,logistic_regression,0.55,34,1,40,175.0,6919.67,7094.67
5.0,chronological,logistic_regression,0.56,34,1,40,175.0,6919.67,7094.67
5.0,chronological,logistic_regression,0.57,33,1,41,170.0,7309.67,7479.67
5.0,chronological,logistic_regression,0.58,33,1,41,170.0,7309.67,7479.67
5.0,chronological,logistic_regression,0.59,33,1,41,170.0,7309.67,7479.67
5.0,chronological,logistic_regression,0.6,33,1,41,170.0,7309.67,7479.67
5.0,chronological,logistic_regression,0.61,33,1,41,170.0,7309.67,7479.67
5.0,chronological,logistic_regression,0.62,33,1,41,170.0,7309.67,7479.67
5.0,chronological,logistic_regression,0.63,33,1,41,170.0,7309.67,7479.67
5.0,chronological,logistic_regression,0.64,33,1,41,170.0,7309.67,7479.67
5.0,chronological,logistic_regression,0.65,33,1,41,170.0,7309.67,7479.67
5.0,chronological,logistic_regression,0.66,33,1,41,170.0,7309.67,7479.67
5.0,chronological,logistic_regression,0.67,33,1,41,170.0,7309.67,7479.67
5.0,chronological,logistic_regression,0.68,33,1,41,170.0,7309.67,7479.67
5.0,chronological,logistic_regression,0.69,33,1,41,170.0,7309.67,7479.67
5.0,chronological,logistic_regression,0.7,33,1,41,170.0,7309.67,7479.67
5.0,chronological,logistic_regression,0.71,33,1,41,170.0,7309.67,7479.67
5.0,chronological,logistic_regression,0.72,33,1,41,170.0,7309.67,7479.67
5.0,chronological,logistic_regression,0.73,32,1,42,165.0,7320.37,7485.37
5.0,chronological,logistic_regression,0.74,32,1,42,165.0,7320.37,7485.37
5.0,chronological,logistic_regression,0.75,32,1,42,165.0,7320.37,7485.37
5.0,chronological,logistic_regression,0.76,32,1,42,165.0,7320.37,7485.37
5.0,chronological,logistic_regression,0.77,32,1,42,165.0,7320.37,7485.37
5.0,chronological,logistic_regression,0.78,30,1,44,155.0,7420.16,7575.16
5.0,chronological,logistic_regression,0.79,30,1,44,155.0,7420.16,7575.16
5.0,chronological,logistic_regression,0.8,29,1,45,150.0,7421.75,7571.75
5.0,chronological,logistic_regression,0.81,29,1,45,150.0,7421.75,7571.75
5.0,chronological,logistic_regression,0.82,28,1,46,145.0,7544.43,7689.43
5.0,chronological,logistic_regression,0.83,28,1,46,145.0,7544.43,7689.43
5.0,chronological,logistic_regression,0.84,28,1,46,145.0,7544.43,7689.43
5.0,chronological,logistic_regression,0.85,28,1,46,145.0,7544.43,7689.43
5.0,chronological,logistic_regression,0.86,28,1,46,145.0,7544.43,7689.43
5.0,chronological,logistic_regression,0.87,28,1,46,145.0,7544.43,7689.43
5.0,chronological,logistic_regression,0.88,27,1,47,140.0,7544.43,7684.43
5.0,chronological,logistic_regression,0.89,25,1,49,130.0,7549.089999999999,7679.089999999999
5.0,chronological,logistic_regression,0.9,24,1,50,125.0,7606.82,7731.82
5.0,chronological,logistic_regression,0.91,24,1,50,125.0,7606.82,7731.82
5.0,chronological,logistic_regression,0.92,24,1,50,125.0,7606.82,7731.82
5.0,chronological,logistic_regression,0.93,23,1,51,120.0,7701.639999999999,7821.639999999999
5.0,chronological,logistic_regression,0.94,22,1,52,115.0,7702.02,7817.02
5.0,chronological,logistic_regression,0.95,20,1,54,105.0,7702.030000000001,7807.030000000001
5.0,chronological,logistic_regression,0.96,18,1,56,95.0,7703.209999999999,7798.209999999999
5.0,chronological,logistic_regression,0.97,18,1,56,95.0,7703.209999999999,7798.209999999999
5.0,chronological,logistic_regression,0.98,15,1,59,80.0,7711.82,7791.82
5.0,chronological,logistic_regression,0.99,15,1,59,80.0,7711.82,7791.82
10.0,chronological,logistic_regression,0.01,62,96,12,1580.0,2370.4199999999996,3950.4199999999996
10.0,chronological,logistic_regression,0.02,60,55,14,1150.0,2614.7400000000002,3764.7400000000002
10.0,chronological,logistic_regression,0.03,57,39,17,960.0,2875.9100000000003,3835.9100000000003
10.0,chronological,logistic_regression,0.04,56,25,18,810.0,2883.9100000000003,3693.9100000000003
10.0,chronological,logistic_regression,0.05,53,21,21,740.0,3002.46,3742.46
10.0,chronological,logistic_regression,0.06,53,18,21,710.0,3002.46,3712.46
10.0,chronological,logistic_regression,0.07,52,15,22,670.0,3004.6800000000003,3674.6800000000003
10.0,chronological,logistic_regression,0.08,51,15,23,660.0,4000.9500000000007,4660.950000000001
10.0,chronological,logistic_regression,0.09,51,15,23,660.0,4000.9500000000007,4660.950000000001
10.0,chronological,logistic_regression,0.1,51,15,23,660.0,4000.9500000000007,4660.950000000001
10.0,chronological,logistic_regression,0.11,50,14,24,640.0,4005.85,4645.85
10.0,chronological,logistic_regression,0.12,50,14,24,640.0,4005.85,4645.85
10.0,chronological,logistic_regression,0.13,50,14,24,640.0,4005.85,4645.85
10.0,chronological,logistic_regression,0.14,49,14,25,630.0,4006.8500000000004,4636.85
10.0,chronological,logistic_regression,0.15,47,14,27,610.0,4057.61,4667.610000000001
10.0,chronological,logistic_regression,0.16,47,14,27,610.0,4057.61,4667.610000000001
10.0,chronological,logistic_regression,0.17,46,14,28,600.0,4066.8999999999996,4666.9
10.0,chronological,logistic_regression,0.18,45,14,29,590.0,4222.900000000001,4812.900000000001
10.0,chronological,logistic_regression,0.19,45,14,29,590.0,4222.900000000001,4812.900000000001
10.0,chronological,logistic_regression,0.2,44,14,30,580.0,4518.9,5098.9
10.0,chronological,logistic_regression,0.21,44,14,30,580.0,4518.9,5098.9
10.0,chronological,logistic_regression,0.22,44,14,30,580.0,4518.9,5098.9
10.0,chronological,logistic_regression,0.23,44,14,30,580.0,4518.9,5098.9
10.0,chronological,logistic_regression,0.24,44,14,30,580.0,4518.9,5098.9
10.0,chronological,logistic_regression,0.25,43,14,31,570.0,4867.98,5437.98
10.0,chronological,logistic_regression,0.26,43,13,31,560.0,4867.98,5427.98
10.0,chronological,logistic_regression,0.27,43,13,31,560.0,4867.98,5427.98
10.0,chronological,logistic_regression,0.28,42,12,32,540.0,4919.35,5459.35
10.0,chronological,logistic_regression,0.29,42,12,32,540.0,4919.35,5459.35
10.0,chronological,logistic_regression,0.3,42,12,32,540.0,4919.35,5459.35
10.0,chronological,logistic_regression,0.31,41,9,33,500.0,4959.329999999999,5459.329999999999
10.0,chronological,logistic_regression,0.32,41,8,33,490.0,4959.329999999999,5449.329999999999
10.0,chronological,logistic_regression,0.33,41,6,33,470.0,4959.329999999999,5429.329999999999
10.0,chronological,logistic_regression,0.34,41,6,33,470.0,4959.329999999999,5429.329999999999
10.0,chronological,logistic_regression,0.35,41,4,33,450.0,4959.329999999999,5409.329999999999
10.0,chronological,logistic_regression,0.36,41,4,33,450.0,4959.329999999999,5409.329999999999
10.0,chronological,logistic_regression,0.37,40,4,34,440.0,4994.33,5434.33
10.0,chronological,logistic_regression,0.38,40,4,34,440.0,4994.33,5434.33
10.0,chronological,logistic_regression,0.39,40,4,34,440.0,4994.33,5434.33
10.0,chronological,logistic_regression,0.4,39,3,35,420.0,5039.84,5459.84
10.0,chronological,logistic_regression,0.41,39,3,35,420.0,5039.84,5459.84
10.0,chronological,logistic_regression,0.42,39,3,35,420.0,5039.84,5459.84
10.0,chronological,logistic_regression,0.43,37,3,37,400.0,5168.9800000000005,5568.9800000000005
10.0,chronological,logistic_regression,0.44,37,3,37,400.0,5168.9800000000005,5568.9800000000005
10.0,chronological,logistic_regression,0.45,37,3,37,400.0,5168.9800000000005,5568.9800000000005
10.0,chronological,logistic_regression,0.46,37,3,37,400.0,5168.9800000000005,5568.9800000000005
10.0,chronological,logistic_regression,0.47,37,3,37,400.0,5168.9800000000005,5568.9800000000005
10.0,chronological,logistic_regression,0.48,37,3,37,400.0,5168.9800000000005,5568.9800000000005
10.0,chronological,logistic_regression,0.49,36,2,38,380.0,6673.910000000001,7053.910000000001
10.0,chronological,logistic_regression,0.5,36,2,38,380.0,6673.910000000001,7053.910000000001
10.0,chronological,logistic_regression,0.51,35,1,39,360.0,6918.910000000001,7278.910000000001
10.0,chronological,logistic_regression,0.52,35,1,39,360.0,6918.910000000001,7278.910000000001
10.0,chronological,logistic_regression,0.53,35,1,39,360.0,6918.910000000001,7278.910000000001
10.0,chronological,logistic_regression,0.54,34,1,40,350.0,6919.67,7269.67
10.0,chronological,logistic_regression,0.55,34,1,40,350.0,6919.67,7269.67
10.0,chronological,logistic_regression,0.56,34,1,40,350.0,6919.67,7269.67
10.0,chronological,logistic_regression,0.57,33,1,41,340.0,7309.67,7649.67
10.0,chronological,logistic_regression,0.58,33,1,41,340.0,7309.67,7649.67
10.0,chronological,logistic_regression,0.59,33,1,41,340.0,7309.67,7649.67
10.0,chronological,logistic_regression,0.6,33,1,41,340.0,7309.67,7649.67
10.0,chronological,logistic_regression,0.61,33,1,41,340.0,7309.67,7649.67
10.0,chronological,logistic_regression,0.62,33,1,41,340.0,7309.67,7649.67
10.0,chronological,logistic_regression,0.63,33,1,41,340.0,7309.67,7649.67
10.0,chronological,logistic_regression,0.64,33,1,41,340.0,7309.67,7649.67
10.0,chronological,logistic_regression,0.65,33,1,41,340.0,7309.67,7649.67
10.0,chronological,logistic_regression,0.66,33,1,41,340.0,7309.67,7649.67
10.0,chronological,logistic_regression,0.67,33,1,41,340.0,7309.67,7649.67
10.0,chronological,logistic_regression,0.68,33,1,41,340.0,7309.67,7649.67
10.0,chronological,logistic_regression,0.69,33,1,41,340.0,7309.67,7649.67
10.0,chronological,logistic_regression,0.7,33,1,41,340.0,7309.67,7649.67
10.0,chronological,logistic_regression,0.71,33,1,41,340.0,7309.67,7649.67
10.0,chronological,logistic_regression,0.72,33,1,41,340.0,7309.67,7649.67
10.0,chronological,logistic_regression,0.73,32,1,42,330.0,7320.37,7650.37
10.0,chronological,logistic_regression,0.74,32,1,42,330.0,7320.37,7650.37
10.0,chronological,logistic_regression,0.75,32,1,42,330.0,7320.37,7650.37
10.0,chronological,logistic_regression,0.76,32,1,42,330.0,7320.37,7650.37
10.0,chronological,logistic_regression,0.77,32,1,42,330.0,7320.37,7650.37
10.0,chronological,logistic_regression,0.78,30,1,44,310.0,7420.16,7730.16
10.0,chronological,logistic_regression,0.79,30,1,44,310.0,7420.16,7730.16
10.0,chronological,logistic_regression,0.8,29,1,45,300.0,7421.75,7721.75
10.0,chronological,logistic_regression,0.81,29,1,45,300.0,7421.75,7721.75
10.0,chronological,logistic_regression,0.82,28,1,46,290.0,7544.43,7834.43
10.0,chronological,logistic_regression,0.83,28,1,46,290.0,7544.43,7834.43
10.0,chronological,logistic_regression,0.84,28,1,46,290.0,7544.43,7834.43
10.0,chronological,logistic_regression,0.85,28,1,46,290.0,7544.43,7834.43
10.0,chronological,logistic_regression,0.86,28,1,46,290.0,7544.43,7834.43
10.0,chronological,logistic_regression,0.87,28,1,46,290.0,7544.43,7834.43
10.0,chronological,logistic_regression,0.88,27,1,47,280.0,7544.43,7824.43
10.0,chronological,logistic_regression,0.89,25,1,49,260.0,7549.089999999999,7809.089999999999
10.0,chronological,logistic_regression,0.9,24,1,50,250.0,7606.82,7856.82
10.0,chronological,logistic_regression,0.91,24,1,50,250.0,7606.82,7856.82
10.0,chronological,logistic_regression,0.92,24,1,50,250.0,7606.82,7856.82
10.0,chronological,logistic_regression,0.93,23,1,51,240.0,7701.639999999999,7941.639999999999
10.0,chronological,logistic_regression,0.94,22,1,52,230.0,7702.02,7932.02
10.0,chronological,logistic_regression,0.95,20,1,54,210.0,7702.030000000001,7912.030000000001
10.0,chronological,logistic_regression,0.96,18,1,56,190.0,7703.209999999999,7893.209999999999
10.0,chronological,logistic_regression,0.97,18,1,56,190.0,7703.209999999999,7893.209999999999
10.0,chronological,logistic_regression,0.98,15,1,59,160.0,7711.82,7871.82
10.0,chronological,logistic_regression,0.99,15,1,59,160.0,7711.82,7871.82
25.0,chronological,logistic_regression,0.01,62,96,12,3950.0,2370.4199999999996,6320.42
25.0,chronological,logistic_regression,0.02,60,55,14,2875.0,2614.7400000000002,5489.74
25.0,chronological,logistic_regression,0.03,57,39,17,2400.0,2875.9100000000003,5275.91
25.0,chronological,logistic_regression,0.04,56,25,18,2025.0,2883.9100000000003,4908.91
25.0,chronological,logistic_regression,0.05,53,21,21,1850.0,3002.46,4852.46
25.0,chronological,logistic_regression,0.06,53,18,21,1775.0,3002.46,4777.46
25.0,chronological,logistic_regression,0.07,52,15,22,1675.0,3004.6800000000003,4679.68
25.0,chronological,logistic_regression,0.08,51,15,23,1650.0,4000.9500000000007,5650.950000000001
25.0,chronological,logistic_regression,0.09,51,15,23,1650.0,4000.9500000000007,5650.950000000001
25.0,chronological,logistic_regression,0.1,51,15,23,1650.0,4000.9500000000007,5650.950000000001
25.0,chronological,logistic_regression,0.11,50,14,24,1600.0,4005.85,5605.85
25.0,chronological,logistic_regression,0.12,50,14,24,1600.0,4005.85,5605.85
25.0,chronological,logistic_regression,0.13,50,14,24,1600.0,4005.85,5605.85
25.0,chronological,logistic_regression,0.14,49,14,25,1575.0,4006.8500000000004,5581.85
25.0,chronological,logistic_regression,0.15,47,14,27,1525.0,4057.61,5582.610000000001
25.0,chronological,logistic_regression,0.16,47,14,27,1525.0,4057.61,5582.610000000001
25.0,chronological,logistic_regression,0.17,46,14,28,1500.0,4066.8999999999996,5566.9
25.0,chronological,logistic_regression,0.18,45,14,29,1475.0,4222.900000000001,5697.900000000001
25.0,chronological,logistic_regression,0.19,45,14,29,1475.0,4222.900000000001,5697.900000000001
25.0,chronological,logistic_regression,0.2,44,14,30,1450.0,4518.9,5968.9
25.0,chronological,logistic_regression,0.21,44,14,30,1450.0,4518.9,5968.9
25.0,chronological,logistic_regression,0.22,44,14,30,1450.0,4518.9,5968.9
25.0,chronological,logistic_regression,0.23,44,14,30,1450.0,4518.9,5968.9
25.0,chronological,logistic_regression,0.24,44,14,30,1450.0,4518.9,5968.9
25.0,chronological,logistic_regression,0.25,43,14,31,1425.0,4867.98,6292.98
25.0,chronological,logistic_regression,0.26,43,13,31,1400.0,4867.98,6267.98
25.0,chronological,logistic_regression,0.27,43,13,31,1400.0,4867.98,6267.98
25.0,chronological,logistic_regression,0.28,42,12,32,1350.0,4919.35,6269.35
25.0,chronological,logistic_regression,0.29,42,12,32,1350.0,4919.35,6269.35
25.0,chronological,logistic_regression,0.3,42,12,32,1350.0,4919.35,6269.35
25.0,chronological,logistic_regression,0.31,41,9,33,1250.0,4959.329999999999,6209.329999999999
25.0,chronological,logistic_regression,0.32,41,8,33,1225.0,4959.329999999999,6184.329999999999
25.0,chronological,logistic_regression,0.33,41,6,33,1175.0,4959.329999999999,6134.329999999999
25.0,chronological,logistic_regression,0.34,41,6,33,1175.0,4959.329999999999,6134.329999999999
25.0,chronological,logistic_regression,0.35,41,4,33,1125.0,4959.329999999999,6084.329999999999
25.0,chronological,logistic_regression,0.36,41,4,33,1125.0,4959.329999999999,6084.329999999999
25.0,chronological,logistic_regression,0.37,40,4,34,1100.0,4994.33,6094.33
25.0,chronological,logistic_regression,0.38,40,4,34,1100.0,4994.33,6094.33
25.0,chronological,logistic_regression,0.39,40,4,34,1100.0,4994.33,6094.33
25.0,chronological,logistic_regression,0.4,39,3,35,1050.0,5039.84,6089.84
25.0,chronological,logistic_regression,0.41,39,3,35,1050.0,5039.84,6089.84
25.0,chronological,logistic_regression,0.42,39,3,35,1050.0,5039.84,6089.84
25.0,chronological,logistic_regression,0.43,37,3,37,1000.0,5168.9800000000005,6168.9800000000005
25.0,chronological,logistic_regression,0.44,37,3,37,1000.0,5168.9800000000005,6168.9800000000005
25.0,chronological,logistic_regression,0.45,37,3,37,1000.0,5168.9800000000005,6168.9800000000005
25.0,chronological,logistic_regression,0.46,37,3,37,1000.0,5168.9800000000005,6168.9800000000005
25.0,chronological,logistic_regression,0.47,37,3,37,1000.0,5168.9800000000005,6168.9800000000005
25.0,chronological,logistic_regression,0.48,37,3,37,1000.0,5168.9800000000005,6168.9800000000005
25.0,chronological,logistic_regression,0.49,36,2,38,950.0,6673.910000000001,7623.910000000001
25.0,chronological,logistic_regression,0.5,36,2,38,950.0,6673.910000000001,7623.910000000001
25.0,chronological,logistic_regression,0.51,35,1,39,900.0,6918.910000000001,7818.910000000001
25.0,chronological,logistic_regression,0.52,35,1,39,900.0,6918.910000000001,7818.910000000001
25.0,chronological,logistic_regression,0.53,35,1,39,900.0,6918.910000000001,7818.910000000001
25.0,chronological,logistic_regression,0.54,34,1,40,875.0,6919.67,7794.67
25.0,chronological,logistic_regression,0.55,34,1,40,875.0,6919.67,7794.67
25.0,chronological,logistic_regression,0.56,34,1,40,875.0,6919.67,7794.67
25.0,chronological,logistic_regression,0.57,33,1,41,850.0,7309.67,8159.67
25.0,chronological,logistic_regression,0.58,33,1,41,850.0,7309.67,8159.67
25.0,chronological,logistic_regression,0.59,33,1,41,850.0,7309.67,8159.67
25.0,chronological,logistic_regression,0.6,33,1,41,850.0,7309.67,8159.67
25.0,chronological,logistic_regression,0.61,33,1,41,850.0,7309.67,8159.67
25.0,chronological,logistic_regression,0.62,33,1,41,850.0,7309.67,8159.67
25.0,chronological,logistic_regression,0.63,33,1,41,850.0,7309.67,8159.67
25.0,chronological,logistic_regression,0.64,33,1,41,850.0,7309.67,8159.67
25.0,chronological,logistic_regression,0.65,33,1,41,850.0,7309.67,8159.67
25.0,chronological,logistic_regression,0.66,33,1,41,850.0,7309.67,8159.67
25.0,chronological,logistic_regression,0.67,33,1,41,850.0,7309.67,8159.67
25.0,chronological,logistic_regression,0.68,33,1,41,850.0,7309.67,8159.67
25.0,chronological,logistic_regression,0.69,33,1,41,850.0,7309.67,8159.67
25.0,chronological,logistic_regression,0.7,33,1,41,850.0,7309.67,8159.67
25.0,chronological,logistic_regression,0.71,33,1,41,850.0,7309.67,8159.67
25.0,chronological,logistic_regression,0.72,33,1,41,850.0,7309.67,8159.67
25.0,chronological,logistic_regression,0.73,32,1,42,825.0,7320.37,8145.37
25.0,chronological,logistic_regression,0.74,32,1,42,825.0,7320.37,8145.37
25.0,chronological,logistic_regression,0.75,32,1,42,825.0,7320.37,8145.37
25.0,chronological,logistic_regression,0.76,32,1,42,825.0,7320.37,8145.37
25.0,chronological,logistic_regression,0.77,32,1,42,825.0,7320.37,8145.37
25.0,chronological,logistic_regression,0.78,30,1,44,775.0,7420.16,8195.16
25.0,chronological,logistic_regression,0.79,30,1,44,775.0,7420.16,8195.16
25.0,chronological,logistic_regression,0.8,29,1,45,750.0,7421.75,8171.75
25.0,chronological,logistic_regression,0.81,29,1,45,750.0,7421.75,8171.75
25.0,chronological,logistic_regression,0.82,28,1,46,725.0,7544.43,8269.43
25.0,chronological,logistic_regression,0.83,28,1,46,725.0,7544.43,8269.43
25.0,chronological,logistic_regression,0.84,28,1,46,725.0,7544.43,8269.43
25.0,chronological,logistic_regression,0.85,28,1,46,725.0,7544.43,8269.43
25.0,chronological,logistic_regression,0.86,28,1,46,725.0,7544.43,8269.43
25.0,chronological,logistic_regression,0.87,28,1,46,725.0,7544.43,8269.43
25.0,chronological,logistic_regression,0.88,27,1,47,700.0,7544.43,8244.43
25.0,chronological,logistic_regression,0.89,25,1,49,650.0,7549.089999999999,8199.09
25.0,chronological,logistic_regression,0.9,24,1,50,625.0,7606.82,8231.82
25.0,chronological,logistic_regression,0.91,24,1,50,625.0,7606.82,8231.82
25.0,chronological,logistic_regression,0.92,24,1,50,625.0,7606.82,8231.82
25.0,chronological,logistic_regression,0.93,23,1,51,600.0,7701.639999999999,8301.64
25.0,chronological,logistic_regression,0.94,22,1,52,575.0,7702.02,8277.02
25.0,chronological,logistic_regression,0.95,20,1,54,525.0,7702.030000000001,8227.03
25.0,chronological,logistic_regression,0.96,18,1,56,475.0,7703.209999999999,8178.209999999999
25.0,chronological,logistic_regression,0.97,18,1,56,475.0,7703.209999999999,8178.209999999999
25.0,chronological,logistic_regression,0.98,15,1,59,400.0,7711.82,8111.82
25.0,chronological,logistic_regression,0.99,15,1,59,400.0,7711.82,8111.82
2.0,chronological,dnn,0.01,56,13,18,138.0,2641.8700000000003,2779.8700000000003
2.0,chronological,dnn,0.02,55,9,19,128.0,2642.63,2770.63
2.0,chronological,dnn,0.03,55,7,19,124.0,2642.63,2766.63
2.0,chronological,dnn,0.04,54,7,20,122.0,2650.6299999999997,2772.6299999999997
2.0,chronological,dnn,0.05,54,5,20,118.0,2650.6299999999997,2768.6299999999997
2.0,chronological,dnn,0.06,53,3,21,112.0,2651.39,2763.39
2.0,chronological,dnn,0.07,53,2,21,110.0,2651.39,2761.39
2.0,chronological,dnn,0.08,53,2,21,110.0,2651.39,2761.39
2.0,chronological,dnn,0.09,52,2,22,108.0,2729.2799999999997,2837.2799999999997
2.0,chronological,dnn,0.1,52,2,22,108.0,2729.2799999999997,2837.2799999999997
2.0,chronological,dnn,0.11,52,2,22,108.0,2729.2799999999997,2837.2799999999997
2.0,chronological,dnn,0.12,52,2,22,108.0,2729.2799999999997,2837.2799999999997
2.0,chronological,dnn,0.13,52,2,22,108.0,2729.2799999999997,2837.2799999999997
2.0,chronological,dnn,0.14,51,2,23,106.0,2966.54,3072.54
2.0,chronological,dnn,0.15,51,2,23,106.0,2966.54,3072.54
2.0,chronological,dnn,0.16,50,2,24,104.0,3006.4399999999996,3110.4399999999996
2.0,chronological,dnn,0.17,50,2,24,104.0,3006.4399999999996,3110.4399999999996
2.0,chronological,dnn,0.18,50,2,24,104.0,3006.4399999999996,3110.4399999999996
2.0,chronological,dnn,0.19,50,2,24,104.0,3006.4399999999996,3110.4399999999996
2.0,chronological,dnn,0.2,50,2,24,104.0,3006.4399999999996,3110.4399999999996
2.0,chronological,dnn,0.21,50,2,24,104.0,3006.4399999999996,3110.4399999999996
2.0,chronological,dnn,0.22,50,2,24,104.0,3006.4399999999996,3110.4399999999996
2.0,chronological,dnn,0.23,50,2,24,104.0,3006.4399999999996,3110.4399999999996
2.0,chronological,dnn,0.24,49,2,25,102.0,3051.9500000000003,3153.9500000000003
